Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),CODK Hide Product (product.metafields.seo.hidden),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
urban-drift-baggy,,,,,,,,,28,,,,,,,,,750.0,shopify,3,deny,manual,1159.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3533.heic?v=1774725126,2,"",,,,,,,,,,,,,,,,,,,kg,,,
urban-drift-baggy,,,,,,,,,30,,,,,,,,,750.0,shopify,0,deny,manual,1159.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3530.heic?v=1774725125,3,"",,,,,,,,,,,,,,,,,,,kg,,,
urban-drift-baggy,,,,,,,,,32,,,,,,,,,750.0,shopify,5,deny,manual,1159.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3534.heic?v=1774725362,4,"",,,,,,,,,,,,,,,,,,,kg,,,
urban-drift-baggy,,,,,,,,,34,,,,,,,,,750.0,shopify,6,deny,manual,1159.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3528.heic?v=1774725363,5,"",,,,,,,,,,,,,,,,,,,kg,,,
urban-drift-baggy,,,,,,,,,36,,,,,,,,,750.0,shopify,0,deny,manual,1159.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3542_7bc991fd-833d-44ba-bcaa-56ade9750d3f.heic?v=1774725453,6,"",,,,,,,,,,,,,,,,,,,kg,,,
bluecore-wide-jeans,BLUECORE WIDE JEANS,"<p><strong><img src=""https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260328_220737.png?v=1774715954"" alt="""" width=""381"" height=""306""></strong><strong></strong></p>
<ul>
<li><strong>BLUECORE WIDE LEG</strong></li>
</ul>
<p><strong>model composition height 5.7 weight 54kg skinny model</strong></p>
<p>Classic style with all-day com<span style=""font-size: 0.875rem;"">fort.</span></p>
<p>Crafted from premium breathable denim with a touch of stretch, designed for effortless movement and durability.<br>A versatile essential made to fit seamlessly into every casual look.</p>
<p><strong>HOW TO MEASURE</strong><br><span style=""text-decoration: underline;"">1. Waist</span><br>Measure around the narrowest part of your waist.<br>Keep the tape snug, not tight.<br><span style=""text-decoration: underline;"">2. Rise</span><br>Lay the jeans flat.<br>Measure from the top of the front waistba<span style=""font-size: 0.875rem;"">nd to the crotch seam.</span></p>
<p><span style=""text-decoration: underline;"">3. Length (Outseam)</span><br>Measure from the top of the waistband down the outer leg to the hem.<br><span style=""text-decoration: underline;"">4. Thigh</span><br>Measure 1–2 inches below the crotch across the thigh.<br>This defines the overall fit.<br><span style=""text-decoration: underline;"">5. Leg Opening</span><br>Measure straight across the bottom hem.<br>This affects the leg style and fall.</p>",CONFELION,Apparel & Accessories > Clothing > Pants > Jeans,clothes,"blue wide leg, bluecore, dusty jeans, jeans, wide leg",true,Size,26,product.metafields.shopify.size,,,,,,,,760.0,shopify,9,deny,manual,1159.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3616.heic?v=1774720872,1,"",false,,,,,adults,stretchable,blue,denim; cotton,wide,,long,26; 28; 30; 32; 34; 36,,male,,mid,,kg,,,active
bluecore-wide-jeans,,,,,,,,,28,,,,,,,,,760.0,shopify,5,deny,manual,1159.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3619.heic?v=1774720872,2,"",,,,,,,,,,,,,,,,,,,kg,,,
bluecore-wide-jeans,,,,,,,,,30,,,,,,,,,760.0,shopify,4,deny,manual,1159.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3621.heic?v=1774720872,3,"",,,,,,,,,,,,,,,,,,,kg,,,
bluecore-wide-jeans,,,,,,,,,32,,,,,,,,,760.0,shopify,0,deny,manual,1159.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3617.heic?v=1774720872,4,"",,,,,,,,,,,,,,,,,,,kg,,,
bluecore-wide-jeans,,,,,,,,,34,,,,,,,,,760.0,shopify,7,deny,manual,1159.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3613.heic?v=1774720872,5,"",,,,,,,,,,,,,,,,,,,kg,,,
bluecore-wide-jeans,,,,,,,,,36,,,,,,,,,760.0,shopify,8,deny,manual,1159.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3618.heic?v=1774720872,6,"",,,,,,,,,,,,,,,,,,,kg,,,
bluecore-wide-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3620.heic?v=1774720872,7,"",,,,,,,,,,,,,,,,,,,,,,
bluecore-wide-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3622.heic?v=1774720086,8,"",,,,,,,,,,,,,,,,,,,,,,
bluecore-wide-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260328_231917_jpg.jpg?v=1774720376,9,"",,,,,,,,,,,,,,,,,,,,,,
ocean-fade-denim,OCEAN FADE DENIM,"<p><img src=""https://cdn.shopify.com/s/files/1/0800/0313/7790/files/Picsart_26-03-23_23-19-52-118_jpg.jpg?v=1774288251"" alt="""" width=""373"" height=""282""></p>
<p><strong>MODEL </strong>HIGHT <strong>5.6 </strong>Weight <strong>51kg</strong></p>
<p>MODEL <strong>COMPOSITION </strong><em><span style=""text-decoration: underline;"">SKINNY</span></em></p>
<p>Premium E<strong>XTRA WIDE LEG</strong> Baggy Denim Jeans – Comfort &amp; Style</p>
<p>Upgrade your everyday look with this stylish baggy fit denim jeans, crafted from high-quality premium denim fabric. It offers a perfect balance of comfort, durability, and a relaxed streetwear vibe.</p>
<p>The loose baggy fit provides <strong>extra co</strong>mfort and freedom of movement, while the light faded and distressed details give it a modern, trendy look. Ideal for daily wear and easy to pair with t-shirts, hoodies, or sneakers.</p>
<p> <strong>Key Features:</strong></p>
<p><strong>- Premium qu</strong>ality denim fabric<br>- Relaxed baggy  for comfort<br>- Trendy faded &amp; distressed look<br>- Durable stitching<br>- Breathable &amp; all-day wearable</p>",CONFELION,Apparel & Accessories > Clothing > Pants > Jeans,clothes,"ocean fade, wide leg",true,Size,26,product.metafields.shopify.size,,,,,,,,750.0,shopify,0,deny,manual,1060.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3129.heic?v=1774383317,1,"",false,,,1,,adults,,blue,denim; cotton,wide,,long,26; 28; 30; 32; 34; 36,,male,,,,g,,,active
ocean-fade-denim,,,,,,,,,28,,,,,,,,,750.0,shopify,0,deny,manual,1060.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3158.heic?v=1774383317,2,"",,,,,,,,,,,,,,,,,,,g,,,
ocean-fade-denim,,,,,,,,,30,,,,,,,,,750.0,shopify,0,deny,manual,1060.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3153.heic?v=1774383317,3,"",,,,,,,,,,,,,,,,,,,g,,,
ocean-fade-denim,,,,,,,,,32,,,,,,,,,750.0,shopify,0,deny,manual,1060.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3165.heic?v=1774383317,4,"",,,,,,,,,,,,,,,,,,,g,,,
ocean-fade-denim,,,,,,,,,34,,,,,,,,,750.0,shopify,0,deny,manual,1060.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3155.heic?v=1774383317,5,"",,,,,,,,,,,,,,,,,,,g,,,
ocean-fade-denim,,,,,,,,,36,,,,,,,,,750.0,shopify,0,deny,manual,1060.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3130.heic?v=1774383317,6,"",,,,,,,,,,,,,,,,,,,g,,,
urban-shadow-wide-jeans,URBAN SHADOW WIDE JEANS,"<p><img src=""https://cdn.shopify.com/s/files/1/0800/0313/7790/files/Picsart_26-03-23_23-19-52-118_jpg.jpg?v=1774288251"" alt="""" width=""352"" height=""266""></p>
<p><strong>MODEL </strong>HIGHT <strong>5.6 </strong>Weight <strong>51kg</strong></p>
<p>MODEL <strong>COMPOSITION </strong><em><span style=""text-decoration: underline;"">SKINNY</span></em></p>
<p>Premium E<strong>XTRA WIDE LEG</strong> Baggy Denim Jeans – Comfort &amp; Style</p>
<p>Upgrade your everyday look with this stylish baggy fit denim jeans, crafted from high-quality premium denim fabric. It offers a perfect balance of comfort, durability, and a relaxed streetwear vibe.</p>
<p>The loose baggy fit provides <strong>extra co</strong>mfort and freedom of movement, while the light faded and distressed details give it a modern, trendy look. Ideal for daily wear and easy to pair with t-shirts, hoodies, or sneakers.</p>
<p> <strong>Key Features:</strong></p>
<p><strong>- Premium qu</strong>ality denim fabric<br>- Relaxed baggy  for comfort<br>- Trendy faded &amp; distressed look<br>- Durable stitching<br>- Breathable &amp; all-day wearable</p>",CONFELION,Apparel & Accessories > Clothing > Pants > Jeans,clothes,"best pant, jeans, urban shadow, wide leg, wide leg baggy",true,Size,26,product.metafields.shopify.size,,,,,,,,750.0,shopify,0,deny,manual,1056.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/1000140320.png?v=1774381789,1,"",false,,,,,adults,,black,denim; cotton,wide,,long,26; 28; 30; 32; 34; 36,,male,,mid,,g,,,active
urban-shadow-wide-jeans,,,,,,,,,28,,,,,,,,,750.0,shopify,-1,deny,manual,1056.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3189.heic?v=1774381789,2,"",,,,,,,,,,,,,,,,,,,g,,,
urban-shadow-wide-jeans,,,,,,,,,30,,,,,,,,,750.0,shopify,0,deny,manual,1056.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3175.heic?v=1774381789,3,"",,,,,,,,,,,,,,,,,,,g,,,
urban-shadow-wide-jeans,,,,,,,,,32,,,,,,,,,750.0,shopify,0,deny,manual,1056.00,1599.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3190.heic?v=1774381789,4,"",,,,,,,,,,,,,,,,,,,g,,,
urban-shadow-wide-jeans,,,,,,,,,34,,,,,,,,,750.0,shopify,2,deny,manual,1056.00,1599.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,g,,,
urban-shadow-wide-jeans,,,,,,,,,36,,,,,,,,,750.0,shopify,0,deny,manual,1056.00,1599.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,g,,,
ripped-flix,RIPPED FLIX,"<p><img src=""https://cdn.shopify.com/s/files/1/0800/0313/7790/files/Picsart_26-03-23_23-19-52-118_jpg.jpg?v=1774288251"" alt="""" width=""431"" height=""326""></p>
<p><strong>MODEL </strong>HIGHT <strong>5.6 </strong>Weight <strong>51kg</strong></p>
<p>MODEL <strong>COMPOSITION </strong><em><span style=""text-decoration: underline;"">SKINNY</span></em></p>
<p>Premium <strong>EXTRA </strong>WIDE <strong>Baggy </strong>Denim Jeans – Comfort &amp; Style</p>
<p>Upgrade your everyday look with this stylish baggy fit denim jeans, crafted from high-quality premium denim fabric. It offers a perfect balance of comfort, durability, and a relaxed streetwear vibe.</p>
<p>The loose baggy fit provides extra comfort and freedom of movement, while the light faded and distressed details give it a modern, trendy look. Ideal for daily wear and easy to pair with t-shirts, hoodies, or sneakers.</p>
<p> <strong>Key Features</strong>:</p>
<p>- Premium quality denim fabric<br>- Relaxed baggy  for comfort<br>- Trendy faded &amp; distressed look<br>- Durable stitching<br>- Breathable &amp; all-day wearable</p>",CONFELION,Apparel & Accessories > Clothing > Pants > Jeans,clothes,"dusty jeans, flix baggy, ripped flix, wide leg baggy",false,Size,26,product.metafields.shopify.size,,,,,,,,750.0,shopify,0,deny,manual,1050.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3198.heic?v=1774290288,1,"",false,,,,,adults,,blue,denim; cotton,wide,,long,26; 28; 30; 32; 34; 36,,male,,mid,,g,,,active
ripped-flix,,,,,,,,,28,,,,,,,,,750.0,shopify,0,deny,manual,1050.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3196.heic?v=1774290994,2,"",,,,,,,,,,,,,,,,,,,g,,,
ripped-flix,,,,,,,,,30,,,,,,,,,750.0,shopify,0,deny,manual,1050.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3193.heic?v=1774290994,3,"",,,,,,,,,,,,,,,,,,,g,,,
ripped-flix,,,,,,,,,32,,,,,,,,,750.0,shopify,0,deny,manual,1050.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3200.heic?v=1774290994,4,"",,,,,,,,,,,,,,,,,,,g,,,
ripped-flix,,,,,,,,,34,,,,,,,,,750.0,shopify,0,deny,manual,1050.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_3204.heic?v=1774290994,5,"",,,,,,,,,,,,,,,,,,,g,,,
ripped-flix,,,,,,,,,36,,,,,,,,,750.0,shopify,0,deny,manual,1050.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,g,,,
urbex-epic,URBEX EPIC EXTRA BAGGY,"<p><strong><img src=""https://cdn.shopify.com/s/files/1/0800/0313/7790/files/Picsart_26-03-23_23-19-52-118_jpg.jpg?v=1774288251"" alt="""" width=""447"" height=""338""></strong><strong></strong></p>
<p><strong>MODEL </strong>HIGHT <strong>5.6 </strong>Weight <strong>51kg</strong></p>
<p>MODEL <strong>COMPOSITION </strong><em><span style=""text-decoration: underline;"">SKINNY</span></em></p>
<p>Premium E<strong>XTRA WIDE LEG</strong> Baggy Denim Jeans – Comfort &amp; Style</p>
<p>Upgrade your everyday look with this stylish baggy fit denim jeans, crafted from high-quality premium denim fabric. It offers a perfect balance of comfort, durability, and a relaxed streetwear vibe.</p>
<p>The loose baggy fit provides <strong>extra co</strong>mfort and freedom of movement, while the light faded and distressed details give it a modern, trendy look. Ideal for daily wear and easy to pair with t-shirts, hoodies, or sneakers.</p>
<p> <strong>Key Features:</strong></p>
<p><strong>- Premium qu</strong>ality denim fabric<br>- Relaxed baggy  for comfort<br>- Trendy faded &amp; distressed look<br>- Durable stitching<br>- Breathable &amp; all-day wearable</p>",CONFELION,Apparel & Accessories > Clothing > Pants > Jeans,clothes,"blue baggy, dusty jeans, urbex baggy, wide leg baggy",true,Size,26,product.metafields.shopify.size,,,,,,,,760.0,shopify,0,deny,manual,1020.00,1499.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_8447_JPG.jpg?v=1777032284,1,"",false,,,,,adults,,blue,denim; cotton,wide,,long,26; 28; 30; 32; 34; 36,,male,,mid,,g,,,active
urbex-epic,,,,,,,,,28,,,,,,,,,760.0,shopify,2,deny,manual,1020.00,1499.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_8397_JPG.jpg?v=1777032287,2,"",,,,,,,,,,,,,,,,,,,g,,,
urbex-epic,,,,,,,,,30,,,,,,,,,760.0,shopify,0,deny,manual,1020.00,1499.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_8458_JPG.jpg?v=1777032287,3,"",,,,,,,,,,,,,,,,,,,g,,,
urbex-epic,,,,,,,,,32,,,,,,,,,760.0,shopify,0,deny,manual,1020.00,1499.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_8420_JPG.jpg?v=1777032286,4,"",,,,,,,,,,,,,,,,,,,g,,,
urbex-epic,,,,,,,,,34,,,,,,,,,760.0,shopify,2,deny,manual,1020.00,1499.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_8466.heic?v=1777032300,5,"",,,,,,,,,,,,,,,,,,,g,,,
urbex-epic,,,,,,,,,36,,,,,,,,,760.0,shopify,3,deny,manual,1020.00,1499.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260424_173047_jpg.jpg?v=1777032312,6,"",,,,,,,,,,,,,,,,,,,g,,,
jacket,HYDROX SOID LAYER BAGGY,"<p><img src=""https://cdn.shopify.com/s/files/1/0642/7246/6014/files/Screenshot_2026-02-06_191125.png?v=1770455170"" alt="""" width=""499"" height=""219""></p>
<p>This is one such pant which is very different, on top of this there is such a design of <strong>double layer </strong>fabric in front and back that this pant looks much better than other pants and not many people will be able to buy it, due to which if these remain in a few pieces then it will be called premium.</p>
<p>.<strong>Baggy comfortable</strong><br><strong>.best fabric</strong><br><strong>.supper comfortable</strong><br><strong>.14 ounce denim fabric</strong><br><strong>.deep brown soft thighs fad</strong>e</p>",confelion,Apparel & Accessories > Clothing > Pants,clothes,"baggy pant, danim jence, dauble layer pant, lauber, pants",true,Size,28,,,,,,,,75,950.0,shopify,5,continue,manual,1259.00,1999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_000000008ac472099f253712ee7ef92f.png?v=1777311676,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
jacket,,,,,,,,,30,,,,,,,,76,950.0,shopify,9,continue,manual,1259.00,1999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000dec471fa8a39b79c91dc49b6.png?v=1777311673,2,"",,,,,,,,,,,,,,,,,,,kg,,,
jacket,,,,,,,,,32,,,,,,,,77,950.0,shopify,9,continue,manual,1259.00,1999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_0000000020f871fabd817315ebfcd7ae.png?v=1777311687,3,"",,,,,,,,,,,,,,,,,,,kg,,,
jacket,,,,,,,,,34,,,,,,,,78,950.0,shopify,13,continue,manual,1259.00,1999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260427_193651.png?v=1777311689,4,"",,,,,,,,,,,,,,,,,,,kg,,,
jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_0000000064dc720bab63b850ad970386.png?v=1777311687,5,"",,,,,,,,,,,,,,,,,,,,,,
jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000252c720bb22d689fc23e207f.png?v=1777311688,6,"",,,,,,,,,,,,,,,,,,,,,,
jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260427_223017_jpg.jpg?v=1777311715,7,"",,,,,,,,,,,,,,,,,,,,,,
jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260427_222927_jpg.jpg?v=1777311717,8,"",,,,,,,,,,,,,,,,,,,,,,
jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260427_222955_jpg.jpg?v=1777311717,9,"",,,,,,,,,,,,,,,,,,,,,,
cotton-twill-zip-jacket-with-dauble-layer,COLLARED JACKET,"<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0642/7246/6014/files/Screenshot_2026-02-06_191154.png?v=1770455095""></p>
<p><strong>COLLARED JACKET</strong></p>
<p>This stylish Cotton Twill Jacket adds both class and comfort to your wardrobe. Made from high-quality cotton twill fabric, it feels soft on the skin while being breathable and durable — perfect for long-lasting, everyday wear.</p>
<p>The smooth front-zip closure and solid color give it a modern, clean look, while the contrast collar adds an elegant touch of style. Whether you wear it for casual outings or daily use, this jacket is a perfect choice for any occasio.</p>
<p> </p>
<p><strong>Comfortable</strong></p>
<p><strong>Dauble Layer Statiching</strong></p>
<p><strong>Premium Disine</strong></p>
<p><strong>Best Fabric</strong></p>",confelion,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,clothes,"best clothes, dauble layer jacket, jacket, shirt for jacket, top, winters collection",false,Size,s,,,,,,,,,1000.0,shopify,0,deny,manual,1100.00,2079.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000582471faa2982f41d25606f3_1.png?v=1773923562,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
cotton-twill-zip-jacket-with-dauble-layer,,,,,,,,,m,,,,,,,,,1000.0,shopify,0,deny,manual,1100.00,2079.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/front_sifde_jacket.jpg?v=1773923561,2,"",,,,,,,,,,,,,,,,,,,kg,,,
cotton-twill-zip-jacket-with-dauble-layer,,,,,,,,,l,,,,,,,,,1000.0,shopify,0,deny,manual,1100.00,2079.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/side_jacket_side.png?v=1773923562,3,"",,,,,,,,,,,,,,,,,,,kg,,,
cotton-twill-zip-jacket-with-dauble-layer,,,,,,,,,xl,,,,,,,,,1000.0,shopify,0,deny,manual,1100.00,2079.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/back_jacket_e_mage.png?v=1773923562,4,"",,,,,,,,,,,,,,,,,,,kg,,,
cotton-twill-zip-jacket-with-dauble-layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/handforjacket.jpg?v=1773923561,5,"",,,,,,,,,,,,,,,,,,,,,,
cotton-twill-zip-jacket-with-dauble-layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/folds_image.png?v=1773923562,6,"",,,,,,,,,,,,,,,,,,,,,,
cotton-twill-zip-jacket-with-dauble-layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0800/0313/7790/files/IMG_20260128_133844_jpg.jpg?v=1773923562,7,"",,,,,,,,,,,,,,,,,,,,,,
crux-green-wide,CRUX GREEN WIDE LEG,"<ul>
<li><strong><img src=""https://cdn.shopify.com/s/files/1/0642/7246/6014/files/Screenshot_2026-02-07_142736.png?v=1770454760"" alt="""" width=""382"" height=""209""></strong></li>
<li><strong>CRUX GREEN WIDE </strong></li>
</ul>
<p>Classic style with all-day comfort.<br>Crafted from premium breathable denim with a touch of stretch, designed for effortless movement and durability.<br>A versatile essential made to fit seamlessly into every casual look.</p>
<p><strong>HOW TO MEASURE</strong><br><span style=""text-decoration: underline;"">1. Waist</span><br>Measure around the narrowest part of your waist.<br>Keep the tape snug, not tight.<br><span style=""text-decoration: underline;"">2. Rise</span><br>Lay the jeans flat.<br>Measure from the top of the front waistband to the crotch seam.<br><span style=""text-decoration: underline;"">3. Length (Outseam)</span><br>Measure from the top of the waistband down the outer leg to the hem.<br><span style=""text-decoration: underline;"">4. Thigh</span><br>Measure 1–2 inches below the crotch across the thigh.<br>This defines the overall fit.<br><span style=""text-decoration: underline;"">5. Leg Opening</span><br>Measure straight across the bottom hem.<br>This affects the leg style and fall.</p>",CONFELION,Apparel & Accessories > Clothing > Pants > Jeans,clothes,"baggy pant, crux baggy, green crux jeans, wide leg, wide leg baggy",false,Size,28,,,,,,,,,0.0,shopify,0,deny,manual,1159.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000e99471fdb1a0582caaadc310_1.png?v=1773923561,1,"",false,,,,,,,,,,,,,,,,,,kg,,800.00,active
crux-green-wide,,,,,,,,,30,,,,,,,,,0.0,shopify,0,deny,manual,1159.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000aa1871fd8c159451481f59f1.png?v=1773923575,2,"",,,,,,,,,,,,,,,,,,,kg,,800.00,
crux-green-wide,,,,,,,,,32,,,,,,,,,0.0,shopify,0,deny,manual,1159.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000d0a071fd9f5e3da9d62ad808.png?v=1773923560,3,"",,,,,,,,,,,,,,,,,,,kg,,800.00,
crux-green-wide,,,,,,,,,34,,,,,,,,,0.0,shopify,0,deny,manual,1159.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000164871f8b0de3387a7770143.png?v=1773923561,4,"",,,,,,,,,,,,,,,,,,,kg,,800.00,
crux-green-wide,,,,,,,,,36,,,,,,,,,0.0,shopify,0,deny,manual,2000.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_000000001f7c71fda8cc70f296cd03dd.png?v=1773923561,5,"",,,,,,,,,,,,,,,,,,,kg,,800.00,
dusty-vintage-baggy,DUSTY VINTAGE BAGGY,"<div class=""product-description-content"">
<ul>
<li><strong><img src=""https://cdn.shopify.com/s/files/1/0642/7246/6014/files/Screenshot_2026-02-07_142736.png?v=1770454760"" alt=""""> DUSTY VINTAGE BAGGY </strong></li>
</ul>
<p>Classic style with all-day comfort.<br>Crafted from premium breathable denim with a touch of stretch, designed for effortless movement and durability.<br>A versatile essential made to fit seamlessly into every casual look.</p>
<p><strong>HOW TO MEASURE</strong><br><span style=""text-decoration: underline;"">1. Waist</span><br>Measure around the narrowest part of your waist.<br>Keep the tape snug, not tight.<br><span style=""text-decoration: underline;"">2. Rise</span><br>Lay the jeans flat.<br>Measure from the top of the front waistband to the crotch seam.<br><span style=""text-decoration: underline;"">3. Length (Outseam)</span><br>Measure from the top of the waistband down the outer leg to the hem.<br><span style=""text-decoration: underline;"">4. Thigh</span><br>Measure 1–2 inches below the crotch across the thigh.<br>This defines the overall fit.<br><span style=""text-decoration: underline;"">5. Leg Opening</span><br>Measure straight across the bottom hem.<br>This affects the leg style and fall.</p>
<br>
</div>",CONFELION,Apparel & Accessories > Clothing > Pants > Jeans,clothes,"baggy pant, black pant, dusty jeans, jeans, vintage",false,Size,28,,,,,,,,,700.0,shopify,0,deny,manual,1059.00,1699.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0800/0313/7790/files/file_00000000e96471faadd2e90786395304.png?v=1773923558,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
